project_id,project_author_id,project_author_username,studio_numberscript_count,variable_count,list_count,comment_count,costume_count,sprite_count,block_count,block_unique_count,random_block_count,
236365588,840815,lhhowell,4,3,0,0,0,11,3,14,11,2
236398552,840815,lhhowell,4,5,0,0,0,18,4,11,5,0
236541053,840815,lhhowell,5,5,2,0,0,7,4,31,15,0
236693281,840815,lhhowell,7,1,0,0,0,7,2,41,10,0
237016211,840815,lhhowell,8,4,1,0,0,6,3,64,20,2
237027753,840815,lhhowell,9,2,0,0,0,9,1,32,9,0
237043153,840815,lhhowell,12,6,0,0,0,7,1,31,7,0
237067039,840815,lhhowell,13,12,0,0,0,10,5,50,14,0
237104611,840815,lhhowell,14,6,1,0,0,13,6,39,20,0
237163242,840815,lhhowell,15,1,0,0,0,9,1,32,13,0
237174648,840815,lhhowell,16,3,1,0,0,3,1,53,14,1
237196158,840815,lhhowell,17,2,6,2,0,37,1,599,14,0
237353646,840815,lhhowell,18,2,0,0,0,13,1,19,10,0
237369975,840815,lhhowell,19,5,0,0,0,7,2,24,11,0
235614192,771142,lidijababic,1,2,0,0,0,6,2,18,10,0
235833303,771142,lidijababic,4,5,0,0,0,4,1,12,8,0
236051715,771142,lidijababic,5,1,0,0,0,4,1,14,11,0
236056235,771142,lidijababic,6,1,0,0,0,2,1,12,8,4
236143961,771142,lidijababic,7,2,0,0,0,3,1,62,20,0
236251074,771142,lidijababic,8,1,1,0,0,5,1,22,13,0
236348935,771142,lidijababic,9,2,0,0,0,6,3,16,10,0
236846448,771142,lidijababic,10,1,0,0,0,3,1,12,7,0
236542908,771142,lidijababic,11,3,0,0,0,4,2,41,15,0
236535524,771142,lidijababic,12,1,0,0,0,7,1,23,7,0
236852233,771142,lidijababic,13,4,0,0,0,6,4,14,7,0
236854567,771142,lidijababic,14,1,1,0,0,3,1,12,8,0
236945797,771142,lidijababic,15,1,5,0,0,3,1,35,14,0
248157822,35233453,lilg99,8,18,1,0,0,18,6,80,21,2
236395308,2229155,Lillbre,10,12,6,0,0,114,12,156,11,0
235590601,17184580,lilyland,1,9,0,0,0,4,2,43,20,0
235936352,17184580,lilyland,2,4,0,0,0,8,1,25,20,3
235914917,746233,linbrandon,1,5,0,0,0,7,2,31,14,0
235924360,746233,linbrandon,2,11,0,0,0,5,3,41,16,0
236143453,746233,linbrandon,3,10,0,0,0,12,3,51,15,0
236315989,16191340,lindamaccapan,1,2,0,0,0,12,2,22,9,0
235790210,10859938,LisaG87,3,3,0,0,0,4,2,71,18,0
235843294,10859938,LisaG87,4,22,2,0,0,12,6,102,32,1
235996104,10859938,LisaG87,6,25,1,0,0,12,5,126,16,1
236111062,10859938,LisaG87,7,3,1,0,0,2,1,43,15,0
123749546,10859938,LisaG87,8,2,1,0,1,3,2,25,16,0
235836826,10189318,litosfera,1,2,0,0,0,5,2,28,9,4
235565850,31325002,little1kidslab,1,3,0,0,0,5,2,39,16,1
235690771,31325002,little1kidslab,2,3,0,0,0,6,1,18,17,1
235757864,31325002,little1kidslab,3,32,0,0,0,31,26,622,33,6
235821049,31325002,little1kidslab,4,10,0,0,0,17,1,76,28,6
235904487,31325002,little1kidslab,5,22,2,0,0,23,5,226,52,3
236005076,31325002,little1kidslab,6,5,1,0,0,3,1,52,21,4
236119583,31325002,little1kidslab,7,7,2,0,0,13,1,178,27,14
236643179,31325002,little1kidslab,13,9,2,0,0,6,3,57,34,1
235771271,25859435,lmhuy1997,3,6,4,5,0,32,2,63,23,0
235892964,2860339,lob12,2,5,1,0,0,9,4,43,11,0
236033107,1353497,lprater,1,4,0,0,0,5,4,19,12,0
236232371,1353497,lprater,2,3,0,0,0,8,1,13,12,2
236242560,1353497,lprater,3,3,0,0,0,4,3,64,11,0
236249873,1353497,lprater,4,6,0,0,0,6,3,37,8,0
236278638,1353497,lprater,5,1,0,0,0,5,1,20,13,0
236281139,1353497,lprater,6,3,0,0,0,7,2,18,11,1
236282585,1353497,lprater,7,3,0,0,0,2,1,29,24,2
236283732,1353497,lprater,8,17,3,0,0,8,4,67,23,0
237043793,1353497,lprater,9,17,0,0,0,4,3,74,24,0
236572916,1353497,lprater,11,112,0,0,0,34,29,258,19,0
237110216,1353497,lprater,12,10,0,0,0,6,2,34,10,0
237111519,1353497,lprater,13,3,0,0,0,2,1,11,9,0
237112661,1353497,lprater,15,8,0,0,0,9,1,65,9,0
235954033,4333664,lrjones806,1,2,0,0,0,4,2,15,11,0
235644438,32493591,mabaluca,1,4,0,0,0,6,2,48,13,0
235734808,32493591,mabaluca,2,2,0,0,0,6,1,29,18,4
235768319,32493591,mabaluca,3,13,1,0,0,9,4,172,30,9
235862875,32493591,mabaluca,4,12,0,0,0,6,5,116,13,0
235931345,32493591,mabaluca,5,38,0,0,0,27,11,250,21,0
236074436,32493591,mabaluca,6,115,1,0,0,103,37,385,22,31
236184060,32493591,mabaluca,7,19,0,0,0,10,6,141,23,0
236285707,32493591,mabaluca,8,14,2,0,0,18,7,130,24,0
236345651,32493591,mabaluca,9,15,0,0,0,22,9,128,20,6
236433808,32493591,mabaluca,10,9,2,1,0,9,3,68,25,0
236461285,32493591,mabaluca,11,19,0,0,1,72,6,359,28,0
236679855,32493591,mabaluca,12,54,0,0,0,25,14,372,26,0
237268032,32493591,mabaluca,13,6,1,0,0,29,4,115,25,0
239452164,24824388,Macarb,1,2,0,0,0,9,2,7,6,0
235808554,30508500,MadameFrancaise,1,7,0,0,0,16,7,79,21,0
235816727,30508500,MadameFrancaise,2,2,0,0,0,2,1,10,10,0
235866030,30508500,MadameFrancaise,3,5,1,0,0,12,5,83,8,0
235870487,30508500,MadameFrancaise,4,11,0,0,0,11,6,29,8,0
235962785,30508500,MadameFrancaise,5,5,2,0,0,12,4,63,19,0
235966821,30508500,MadameFrancaise,6,3,2,0,0,8,2,32,20,3
236185916,30508500,MadameFrancaise,7,1,0,0,0,2,1,43,18,3
236190238,30508500,MadameFrancaise,7,1,0,0,0,4,1,15,14,1
236271797,30508500,MadameFrancaise,8,4,2,1,0,4,2,46,25,2
236311314,30508500,MadameFrancaise,9,1,0,0,0,2,1,23,11,1
236434877,30508500,MadameFrancaise,10,6,0,0,0,5,3,182,10,0
236499302,30508500,MadameFrancaise,11,7,1,0,0,11,3,42,22,1
236604694,30508500,MadameFrancaise,12,5,0,0,0,7,2,80,17,0
236698863,30508500,MadameFrancaise,13,1,0,0,0,5,1,19,13,2
236804457,30508500,MadameFrancaise,14,5,0,4,0,14,3,48,17,0
236837994,30508500,MadameFrancaise,15,4,0,0,0,6,1,34,16,3
236983763,30508500,MadameFrancaise,16,3,0,1,0,13,2,14,12,1
237049323,30508500,MadameFrancaise,17,5,0,2,0,13,3,56,18,2
237097735,30508500,MadameFrancaise,18,51,0,1,0,20,10,204,16,0
237211495,30508500,MadameFrancaise,19,4,0,0,0,6,2,22,10,0
237353394,30508500,MadameFrancaise,20,9,1,0,0,12,5,61,15,4
237354323,30508500,MadameFrancaise,21,17,2,0,0,37,6,121,26,17
236606784,18505490,maestralim,1,2,0,0,0,9,2,15,4,0
236607364,18505490,maestralim,2,3,0,0,0,3,1,13,11,2
235621927,18190669,MaestraLIMda,1,4,0,0,0,4,2,29,14,0
235699416,18190669,MaestraLIMda,2,14,0,0,0,9,4,63,18,0
235767912,18190669,MaestraLIMda,3,3,0,0,0,22,2,67,9,0
235880659,18190669,MaestraLIMda,5,9,0,0,0,11,5,53,18,0
236022202,18190669,MaestraLIMda,6,7,0,0,0,4,3,31,9,0
236125289,18190669,MaestraLIMda,7,4,1,0,0,10,2,43,25,0
236223870,18190669,MaestraLIMda,8,22,1,0,0,18,6,131,17,0
236331067,18190669,MaestraLIMda,9,8,1,0,0,10,1,50,17,0
237372217,18190669,MaestraLIMda,10,11,1,0,0,7,6,60,14,0
236523995,18190669,MaestraLIMda,11,6,0,0,0,5,2,29,8,0
236524795,18190669,MaestraLIMda,12,6,0,0,0,5,1,34,18,0
236646036,18190669,MaestraLIMda,13,4,0,0,0,4,1,24,15,0
236784802,18190669,MaestraLIMda,14,2,1,0,0,5,1,28,15,0
236870992,18190669,MaestraLIMda,15,1,0,0,0,4,0,22,7,4
236951280,18190669,MaestraLIMda,16,3,1,0,0,3,1,65,19,0
237989870,18190669,MaestraLIMda,18,10,0,0,0,21,5,86,23,0
237996411,18190669,MaestraLIMda,19,20,0,0,0,13,8,98,19,0
238112547,18190669,MaestraLIMda,20,3,1,0,0,3,1,117,19,0
238146859,18190669,MaestraLIMda,21,6,0,0,0,2,1,82,20,0
236077745,34222154,Mansur83,1,5,0,0,0,3,1,27,13,2
236588450,34222154,Mansur83,3,6,5,0,0,20,4,70,24,0
236594302,34222154,Mansur83,4,8,0,0,0,12,2,68,15,0
236597727,34222154,Mansur83,5,3,1,0,0,15,5,36,16,0
235579181,34190765,Marharold,1,2,1,0,0,4,2,10,6,0
235764951,34190765,Marharold,2,2,1,0,0,3,1,14,12,0
235768459,34190765,Marharold,3,4,1,0,0,5,1,16,3,0
235834036,34190765,Marharold,4,5,0,0,0,4,1,10,4,0
236048072,34190765,Marharold,5,8,0,0,0,7,3,62,17,0
236054846,34190765,Marharold,6,4,0,0,0,3,1,19,11,4
236150766,34190765,Marharold,7,4,5,0,0,2,1,46,27,2
236216800,34190765,Marharold,8,2,1,0,0,4,1,11,10,0
236329676,34190765,Marharold,9,2,0,0,0,4,1,21,14,0
236584176,34190765,Marharold,10,1,6,0,0,3,1,13,11,0
237187984,34190765,Marharold,11,5,1,1,0,6,1,25,9,0
237188563,34190765,Marharold,12,1,0,0,0,6,1,9,9,0
237279553,34190765,Marharold,13,1,0,0,0,4,1,8,7,0
237292126,34190765,Marharold,14,1,0,0,0,4,1,14,9,0
236216800,34190765,Marharold,14,2,1,0,0,4,1,11,10,0
237639558,34190765,Marharold,16,1,0,1,0,2,1,5,5,1
237640940,34190765,Marharold,17,1,9,0,0,3,1,32,7,0
237644476,34190765,Marharold,18,1,0,0,0,3,1,12,10,2
237644938,34190765,Marharold,19,3,0,0,0,3,1,11,10,2
237646149,34190765,Marharold,20,1,0,1,0,2,1,11,10,1
237645237,34190765,Marharold,21,4,0,0,0,5,2,20,15,3
102813015,11312120,mariateresas,1,3,1,0,0,3,2,22,14,1
236347881,11312120,mariateresas,2,3,1,0,0,6,1,18,16,3
237467299,11312120,mariateresas,3,10,0,0,0,11,9,27,4,0
236296867,11312120,mariateresas,4,5,0,0,0,5,1,29,16,0
73234574,11312120,mariateresas,5,13,1,0,0,14,5,56,22,0
186714191,11312120,mariateresas,6,12,2,2,0,20,3,49,19,0
108152104,11312120,mariateresas,7,13,0,0,0,11,5,55,23,0
101125412,11312120,mariateresas,8,10,2,0,0,5,2,55,21,0
236314236,11312120,mariateresas,9,1,0,1,0,2,1,36,9,1
91309658,11312120,mariateresas,10,10,1,0,1,5,3,60,27,0
236501086,11312120,mariateresas,11,77,5,0,0,20,17,328,30,0
236518713,11312120,mariateresas,12,11,0,0,0,8,2,62,25,0
236633255,11312120,mariateresas,13,6,1,0,0,8,2,36,22,0
236730602,11312120,mariateresas,14,4,2,0,0,4,1,34,19,0
236826224,11312120,mariateresas,15,28,1,0,0,15,7,100,26,6
236929322,11312120,mariateresas,16,240,2,1,0,50,37,549,31,0
237011148,11312120,mariateresas,17,17,1,3,0,70,5,86,27,2
237080014,11312120,mariateresas,18,8,2,0,0,6,2,50,24,2
237127815,11312120,mariateresas,19,19,0,0,0,28,11,119,29,0
237246080,11312120,mariateresas,20,4,1,0,0,9,1,18,15,2
237234241,11312120,mariateresas,21,33,0,0,0,19,6,103,21,10
236971290,11312120,mariateresas,21,16,0,0,0,7,3,85,26,0
236941368,17600576,MariolinaCornago,1,2,0,0,0,11,2,26,11,0
236944321,17600576,MariolinaCornago,2,5,0,0,0,4,2,22,16,1
235996535,17600576,MariolinaCornago,6,2,1,0,0,19,8,30,18,2
236123425,17600576,MariolinaCornago,7,3,0,0,0,4,2,54,20,1
236310323,17600576,MariolinaCornago,9,1,0,0,0,2,1,32,10,0
236543615,17600576,MariolinaCornago,12,1,0,0,0,5,1,44,14,3
235705468,26877789,marksniles,1,2,0,0,0,7,2,13,12,0
235707351,26877789,marksniles,2,2,0,0,0,3,1,12,11,1
235930364,34245752,marlanreg,1,2,0,0,0,11,2,18,8,0
235934449,34245752,marlanreg,2,3,0,0,0,3,1,8,8,0
235953190,34245752,marlanreg,3,3,0,0,0,3,1,20,8,0
235955077,34245752,marlanreg,4,2,0,0,0,4,1,12,8,0
236027726,34245752,marlanreg,5,2,0,0,0,6,2,13,8,0
236031267,34245752,marlanreg,6,1,0,0,0,3,1,6,5,2
236157840,34245752,marlanreg,7,3,0,0,0,9,3,50,21,0
236346875,34245752,marlanreg,8,6,4,0,0,8,3,39,12,3
236349276,34245752,marlanreg,9,2,0,0,0,6,1,13,11,0
236549461,34245752,marlanreg,10,3,4,0,0,8,3,42,13,3
236579738,34245752,marlanreg,11,4,0,0,1,6,1,47,14,0
236581727,34245752,marlanreg,12,1,0,0,0,4,1,9,7,0
236664135,34245752,marlanreg,13,3,1,0,0,8,1,20,14,0
236898392,34245752,marlanreg,14,3,0,0,0,7,3,27,11,0
236899481,34245752,marlanreg,15,1,0,0,0,4,1,16,12,2
237199182,34245752,marlanreg,16,1,0,0,0,5,1,21,13,0
237201599,34245752,marlanreg,17,1,0,1,0,4,1,22,16,0
237201304,34245752,marlanreg,18,4,5,0,0,2,1,42,20,0
237208398,34245752,marlanreg,19,2,0,0,0,3,2,30,13,4
237415780,34245752,marlanreg,20,3,0,0,0,6,1,19,10,0
237416870,34245752,marlanreg,21,1,0,0,0,3,1,15,12,2
235564153,34225248,maths77680,1,2,0,0,0,6,2,10,9,0
235675310,34225248,maths77680,2,1,0,0,0,5,1,20,14,0
235762442,34225248,maths77680,3,1,1,0,0,6,1,10,10,1
235818315,34225248,maths77680,4,6,0,0,0,4,1,15,10,0
235886588,34225248,maths77680,5,3,0,0,0,6,4,16,13,0
235996450,34225248,maths77680,6,4,4,0,0,5,4,51,19,2
236106240,34225248,maths77680,7,1,0,0,0,3,1,12,12,0
236216096,34225248,maths77680,8,6,1,0,0,9,3,41,24,1
236315688,34225248,maths77680,9,6,4,0,0,6,4,61,24,2
236392994,34225248,maths77680,10,3,2,0,0,5,1,32,20,2
236453540,34225248,maths77680,11,16,0,0,1,64,5,314,24,0
236518956,34225248,maths77680,12,2,0,0,0,5,1,11,11,0
236623798,34225248,maths77680,13,2,1,0,0,5,1,22,14,0
236777954,34225248,maths77680,14,6,4,0,0,15,2,64,25,2
236837182,34225248,maths77680,15,3,0,0,0,8,1,41,19,0
236933056,34225248,maths77680,16,3,2,1,0,10,2,37,16,1
237023709,34225248,maths77680,17,3,0,1,0,4,1,35,10,0
237073997,34225248,maths77680,18,5,0,0,0,7,3,35,20,0
237138514,34225248,maths77680,19,3,0,0,0,4,1,17,11,2
237246694,34225248,maths77680,20,6,4,0,0,15,2,64,25,2
237366841,34225248,maths77680,21,2,1,0,0,5,1,32,16,4
236354725,12148328,Mattioli2,1,5,0,0,0,4,2,37,22,3
236364731,12148328,Mattioli2,2,3,0,0,0,3,1,20,17,0
236367027,12148328,Mattioli2,3,6,4,0,0,4,2,36,29,0
236405527,12148328,Mattioli2,4,2,0,0,0,7,2,21,15,0
236426812,12148328,Mattioli2,5,25,3,0,0,18,8,260,47,17
236451086,12148328,Mattioli2,6,3,0,0,0,22,2,18,12,2
236106694,12148328,Mattioli2,7,11,2,0,0,13,4,114,36,0
236266618,12148328,Mattioli2,8,9,5,0,0,9,2,73,36,4
236341133,12148328,Mattioli2,9,9,2,0,0,12,5,124,45,2
236398097,12148328,Mattioli2,10,79,5,0,0,23,11,334,51,17
236456681,12148328,Mattioli2,11,20,0,0,1,72,6,373,24,0
236543216,12148328,Mattioli2,12,27,7,0,0,13,6,221,47,1
236659401,12148328,Mattioli2,13,10,6,0,0,4,3,116,41,7
236779756,12148328,Mattioli2,14,12,5,2,0,56,4,129,45,3
236869931,12148328,Mattioli2,15,7,2,0,0,14,3,66,30,0
236956999,12148328,Mattioli2,16,1,1,2,0,3,1,37,13,0
237016867,12148328,Mattioli2,17,21,4,1,0,10,4,131,40,6
237075633,12148328,Mattioli2,18,9,7,3,0,14,1,127,41,2
237159817,12148328,Mattioli2,19,21,9,0,0,23,7,235,44,14
237253174,12148328,Mattioli2,20,88,9,2,0,31,14,557,60,0
237356777,12148328,Mattioli2,21,5,6,0,0,11,2,106,36,12
235590185,14159575,mauretta,1,3,1,0,0,10,2,26,19,0
235680354,14159575,mauretta,2,3,0,0,0,2,1,16,16,1
235773646,14159575,mauretta,3,2,4,0,2,16,1,35,15,0
235827609,14159575,mauretta,4,13,0,1,0,6,4,70,22,0
235992760,14159575,mauretta,5,2,0,0,0,8,3,34,14,0
236011275,14159575,mauretta,6,1,4,0,0,3,1,23,15,3
236131588,14159575,mauretta,7,4,3,0,0,4,3,32,16,0
236218939,14159575,mauretta,8,13,2,0,0,20,8,91,30,1
236339748,14159575,mauretta,9,11,3,4,0,10,3,123,30,1
236421486,14159575,mauretta,10,3,3,0,0,5,3,31,18,0
236475289,14159575,mauretta,11,16,0,0,1,62,5,284,25,0
236539750,14159575,mauretta,12,16,0,0,0,12,5,80,20,0
236675150,14159575,mauretta,13,2,0,0,0,4,2,18,14,0
236742981,14159575,mauretta,14,2,3,3,0,6,1,52,19,4
236889018,14159575,mauretta,15,1,0,0,0,7,1,38,8,0
236965755,14159575,mauretta,16,2,0,2,0,7,1,48,14,6
237055575,14159575,mauretta,17,13,2,1,0,11,7,108,30,0
237075769,14159575,mauretta,18,1,0,0,0,6,1,17,10,0
237182421,14159575,mauretta,19,5,0,0,0,5,3,37,20,4
237295562,14159575,mauretta,20,11,4,4,0,10,3,139,34,1
237395547,14159575,mauretta,21,9,1,0,0,5,4,60,25,3
236774142,443100,maurici,14,6,5,0,0,29,27,67,18,0
236932308,443100,maurici,16,1,0,0,0,3,1,8,7,0
237079937,443100,maurici,18,2,5,0,0,12,2,46,13,0
237143180,443100,maurici,19,2,1,4,0,3,1,37,19,0
237249191,443100,maurici,20,4,1,4,0,3,1,44,23,0
236774142,443100,maurici,20,6,5,0,0,29,27,67,18,0
134877243,443100,maurici,20,10,5,0,0,23,8,55,26,0
237339520,443100,maurici,20,12,12,1,0,29,27,179,20,1
235575169,33523627,mauroaci,1,7,0,0,0,11,5,77,14,0
236089623,4804940,max_marl,2,2,0,0,0,3,1,5,5,0
236090389,4804940,max_marl,3,2,1,0,0,3,1,17,16,0
236091487,4804940,max_marl,4,5,1,0,0,6,1,46,21,0
236103553,4804940,max_marl,5,7,2,0,0,10,3,66,26,4
236107300,4804940,max_marl,6,11,2,0,0,10,3,87,28,12
236110062,4804940,max_marl,7,5,2,0,0,5,1,32,19,0
236217767,4804940,max_marl,8,8,5,0,7,9,3,54,24,0
236313434,4804940,max_marl,9,9,9,0,0,5,3,186,29,8
236515835,4804940,max_marl,10,12,9,1,0,12,5,94,32,0
236843661,4804940,max_marl,11,7,7,2,0,10,2,89,27,2
236544971,4804940,max_marl,12,4,5,1,0,4,1,47,22,0
236623203,4804940,max_marl,13,1,4,2,0,8,1,75,30,4
236737313,4804940,max_marl,14,8,8,1,0,32,2,93,37,0
236929157,4804940,max_marl,16,27,19,2,0,18,5,299,48,0
237160855,4804940,max_marl,17,4,4,1,0,4,1,75,24,0
237138791,4804940,max_marl,18,18,9,1,3,27,9,154,39,1
236681045,4804940,max_marl,19,4,9,0,0,6,1,105,24,0
237272072,4804940,max_marl,20,15,8,1,0,21,8,108,38,0
237381207,4804940,max_marl,21,11,10,0,0,12,3,123,44,4
235917276,24864870,mccormba,1,2,0,0,0,8,2,20,12,0
235927342,24864870,mccormba,2,3,0,0,0,3,1,22,18,0
235929361,24864870,mccormba,3,5,2,0,0,10,4,64,14,0
235938827,24864870,mccormba,4,8,0,0,0,4,1,19,10,0
236039863,24864870,mccormba,5,12,3,0,0,8,3,73,28,0
236055595,24864870,mccormba,6,2,0,0,0,5,2,20,11,4
236163139,24864870,mccormba,7,7,1,1,0,5,2,87,19,0
236200779,24864870,mccormba,7,8,2,3,0,5,2,67,24,1
236219137,24864870,mccormba,8,10,2,0,0,15,7,113,24,10
236454914,24864870,mccormba,9,11,1,0,0,11,5,91,20,8
236521841,24864870,mccormba,10,10,2,0,0,12,4,72,28,2
236527427,24864870,mccormba,11,11,0,0,7,8,4,50,18,4
236534878,24864870,mccormba,12,15,0,0,0,10,3,70,23,2
236729099,24864870,mccormba,13,6,4,1,0,5,2,73,33,5
236767190,24864870,mccormba,14,18,3,2,2,8,6,72,28,0
236840430,24864870,mccormba,15,11,0,0,0,13,2,78,23,0
236967905,24864870,mccormba,16,2,2,0,0,7,1,48,18,0
237028506,24864870,mccormba,17,1,15,0,1,4,1,197,11,0
237090114,24864870,mccormba,18,18,2,0,0,8,5,56,20,0
237156018,24864870,mccormba,19,3,0,0,0,2,1,12,9,2
237279501,24864870,mccormba,20,20,2,0,0,11,5,163,34,8
237396744,24864870,mccormba,21,1,0,0,0,4,1,51,16,0
235653081,7503612,mching,1,2,0,0,0,4,2,9,5,0
236211781,18827386,mclarkeGIS,1,3,0,0,0,6,2,25,11,0
236316422,18827386,mclarkeGIS,2,2,0,0,0,8,1,6,6,1
236316422,18827386,mclarkeGIS,3,2,0,0,0,8,1,6,6,1
236320942,18827386,mclarkeGIS,3,8,0,0,0,17,8,72,8,0
132468502,18827386,mclarkeGIS,3,3,0,0,0,7,1,6,3,0
132468502,18827386,mclarkeGIS,4,3,0,0,0,7,1,6,3,0
236337061,18827386,mclarkeGIS,5,1,0,0,0,4,1,22,8,0
236389637,18827386,mclarkeGIS,6,4,3,0,0,8,2,67,19,8
236390684,18827386,mclarkeGIS,7,1,2,0,0,3,1,17,12,0
236391143,18827386,mclarkeGIS,8,1,1,0,0,7,1,29,11,0
236391360,18827386,mclarkeGIS,9,39,2,0,0,41,8,161,20,0
236820093,18827386,mclarkeGIS,10,8,2,0,0,7,2,62,20,1
235669739,19641362,McScience_Lego,1,4,0,0,0,10,2,36,13,0
235678003,19641362,McScience_Lego,2,3,0,0,0,5,1,37,22,2
235797337,19641362,McScience_Lego,3,3,0,0,0,15,2,62,20,1
235818763,19641362,McScience_Lego,4,3,0,0,0,6,1,44,17,0
235993333,19641362,McScience_Lego,5,3,0,0,0,6,2,30,18,0
236208422,19641362,McScience_Lego,6,2,0,0,0,6,1,17,14,4
236208899,19641362,McScience_Lego,7,14,0,0,0,11,5,54,17,0
236211006,19641362,McScience_Lego,8,4,2,0,0,5,2,22,16,1
235839308,19641362,McScience_Lego,9,3,1,0,0,10,3,61,29,1
236391724,19641362,McScience_Lego,10,5,1,0,0,8,2,77,27,0
236517089,19641362,McScience_Lego,11,13,0,0,0,4,2,41,6,0
228054360,19641362,McScience_Lego,12,14,0,0,0,12,3,185,22,0
228077498,19641362,McScience_Lego,13,5,1,0,0,7,3,48,26,1
235382073,19641362,McScience_Lego,14,1,1,0,0,6,1,18,12,0
205654323,19641362,McScience_Lego,15,7,0,0,0,7,3,62,19,6
237245800,19641362,McScience_Lego,16,1,0,1,0,7,1,27,11,1
237254499,19641362,McScience_Lego,17,12,2,1,0,7,5,106,28,0
237259223,19641362,McScience_Lego,18,22,7,0,0,37,7,220,23,1
237290016,19641362,McScience_Lego,19,5,1,0,0,4,2,34,25,3
237308797,19641362,McScience_Lego,20,4,0,0,0,5,1,48,23,6
237392816,19641362,McScience_Lego,21,3,3,0,0,8,3,47,20,0
235616960,18198558,mcshicks,1,4,0,0,0,5,2,31,14,4
235733210,18198558,mcshicks,2,3,0,0,0,2,1,11,10,2
235790063,18198558,mcshicks,3,2,0,0,0,8,6,26,10,0
235844806,18198558,mcshicks,4,6,2,1,0,5,2,72,30,0
235938519,18198558,mcshicks,5,8,3,0,0,8,3,77,33,6
236062962,18198558,mcshicks,6,12,3,0,0,25,11,150,20,1
236171145,18198558,mcshicks,7,2,3,0,0,3,1,80,28,0
236287402,18198558,mcshicks,8,4,3,0,1,4,2,51,19,0
236375764,18198558,mcshicks,9,34,9,0,0,27,9,281,24,24
236418856,18198558,mcshicks,10,9,7,1,1,4,2,113,29,0
236454810,18198558,mcshicks,11,6,3,3,0,5,2,65,26,0
236644278,18198558,mcshicks,13,10,13,0,0,3,1,129,33,3
236760114,18198558,mcshicks,14,4,8,2,1,3,1,105,23,1
236939844,18198558,mcshicks,16,5,1,2,0,5,2,37,19,0
235833281,7664502,me_win,1,7,0,0,0,5,2,27,15,0
235830542,7664502,me_win,2,4,0,0,0,3,1,14,12,2
235701565,3101944,meadowlane,1,2,0,0,0,7,2,32,15,2
235701779,3101944,meadowlane,2,1,0,0,0,3,1,17,14,3
236400954,22355433,mediaseanteacher,2,3,0,0,7,10,3,25,12,2
236244377,22355433,mediaseanteacher,8,5,0,1,0,5,2,59,26,2
235958055,8818960,melynn,6,7,6,0,0,5,4,73,25,3
235606313,1294980,MEStech,1,7,1,0,0,7,2,71,24,0
235725685,1294980,MEStech,2,3,0,0,0,4,1,17,14,1
235779014,1294980,MEStech,3,6,0,0,0,7,1,46,28,6
235822598,1294980,MEStech,4,55,0,0,0,70,10,212,23,0
235953588,1294980,MEStech,5,8,1,0,0,5,1,64,17,0
236063399,1294980,MEStech,6,30,3,1,0,218,8,395,32,15
236146397,1294980,MEStech,7,1,3,0,0,11,1,32,17,0
236258176,1294980,MEStech,8,36,1,0,0,14,6,187,37,3
236332689,1294980,MEStech,9,11,1,0,0,9,3,105,30,2
236410584,1294980,MEStech,10,25,2,1,0,28,6,321,31,0
236478947,1294980,MEStech,11,52,7,2,1,143,16,852,53,2
236591389,1294980,MEStech,12,24,0,0,0,23,6,160,26,0
236654252,1294980,MEStech,13,37,0,0,0,29,12,180,34,2
236791424,1294980,MEStech,14,18,12,4,0,8,5,115,20,0
236891843,1294980,MEStech,15,3,0,0,0,14,2,16,13,0
236934509,1294980,MEStech,16,5,3,1,0,3,1,81,27,0
237073724,1294980,MEStech,17,9,7,3,0,56,3,97,35,0
237069506,1294980,MEStech,18,24,5,2,0,26,7,155,25,0
237188211,1294980,MEStech,19,11,0,0,0,6,2,51,21,6
237272027,1294980,MEStech,20,35,6,0,0,29,6,206,35,2
237418420,1294980,MEStech,21,45,6,0,0,25,7,407,46,0
168695016,10934870,mimiyliu,6,3,4,1,0,4,1,56,25,2
235660979,15734681,minhhieu2904,1,3,0,0,0,6,2,26,15,0
235735728,24884035,missasquith,1,6,0,0,0,6,2,28,13,0
235736424,24884035,missasquith,2,1,0,0,0,5,1,8,8,0
235793354,24884035,missasquith,3,5,0,0,0,35,4,20,10,1
235861437,24884035,missasquith,4,9,0,0,0,14,3,18,3,0
235995630,24884035,missasquith,5,9,1,0,0,19,4,39,16,1
235996927,24884035,missasquith,6,1,0,0,0,2,1,9,8,2
236176010,24884035,missasquith,7,2,0,0,0,5,1,55,13,0
236274020,24884035,missasquith,8,12,2,0,0,6,5,62,21,2
236311214,24884035,missasquith,9,3,1,0,0,12,3,39,15,0
235889591,24269220,missbrooksclass,1,2,0,0,0,6,2,8,5,0
236042823,24269220,missbrooksclass,2,5,0,0,0,4,2,18,12,2
236130023,24269220,missbrooksclass,3,2,0,0,0,7,2,19,5,0
236218475,24269220,missbrooksclass,4,5,0,0,0,3,1,13,7,0
236220704,24269220,missbrooksclass,5,2,0,0,0,4,1,6,4,0
148711268,11349852,misspsmith,1,5,0,0,0,13,2,27,16,0
235681367,11349852,misspsmith,2,2,0,0,0,2,1,10,10,0
147470303,11349852,misspsmith,3,4,0,0,0,4,2,28,9,0
235816971,11349852,misspsmith,4,12,0,0,0,8,5,52,16,0
148842823,11349852,misspsmith,5,8,2,0,0,4,2,75,33,0
